uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
442382315	5.416708596e-05	0.00101078397224	0.000723088159454	0.0155427281002	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.07966895003e-05	0.00245524890555	0.00166446708403	0.000266918607107	0.000111714368702	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170686506425	0.000648814036238	0.00495701945789	0.0062697068504	0.000782000580915	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000742209448955	0.010029299076	0.148114831857	0.0364084661205	0.00643474763724	0.6	0.5	0.583333333333	0.850299401198
15800855	0.000651449487146	0.00484561640748	0.0538123117811	0.130832363593	0.00285988783877	0.2	0.125	0.916666666667	0.712574850299
705726066	0.00306561632273	0.0395161896176	0.0246777709966	0.000165143886412	0.0118417230824	0.6	0.0	1.0	0.646706586826
68857077	1.17963876091e-05	0.000583932632614	0.00389467106765	0.000825719432059	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.00014781595902	0.000986880297225	0.00567192171366	0.00680354406461	0.000782000580915	0.4	0.125	0.75	0.820359281437
8685682	3.80373314742e-05	0.000201473832305	0.00319068335014	6.33691657161e-05	0.000223428737404	0.1	0.125	0.25	0.0
2976908908	2.02223787584e-05	0.000590762254048	0.00150620627932	0.00110992053891	6.70286212213e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.29633729387e-05	0.000874191543563	0.0107835637968	0.00893697264372	0.000156400116183	0.8	0.25	0.833333333333	0.0
620018150	0.000165149426527	0.000652228846955	0.00606575463572	0.0365947330622	0.000201085863664	0.6	0.125	0.75	0.526946107784
271451861	0.000672634836322	0.00562077844025	0.0706498061305	0.000971660540981	0.000692629085953	0.5	0.125	0.333333333333	0.443113772455
194773838	3.10557959504e-05	0.000628325171936	0.0155341165727	0.032763778953	0.000469200348549	0.4	0.125	0.75	0.784431137725
2893677862	2.8889112512e-06	0.0	0.00194915462353	1.92027774897e-06	2.23428737404e-05	0.8	0.0	1.0	0.0
2392573227	1.68519822987e-05	0.000836628625675	0.000302878436602	0.00165719969736	8.93714949617e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000322595089718	0.00726671720587	0.0492618588732	0.0474692659546	0.00225663024778	0.7	0.125	0.75	0.425149700599
830253571	0.00148441889791	0.000601006686199	0.030251461866	0.0159555878162	0.00308331657618	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259303859056	0.0400215816037	0.108031190112	0.00693220267379	0.0270795629734	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000742690934163	0.00393386194603	0.017015765141	0.000647133601404	0.00607726165739	0.4	0.125	0.916666666667	0.275449101796
27317580	0.000116037935257	0.000256110803778	0.0190658792434	0.0263865365486	8.93714949617e-05	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109297142337	0.00174496827641	0.0469534340321	0.00105615276194	0.00563040418259	0.2	0.0	0.333333333333	0.59880239521
85973106	8.47413967019e-05	0.00211718264457	0.0113565770553	0.00426301660272	0.000134057242443	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.57594586566e-05	0.000245866371627	0.0184473887422	0.021603124676	0.000156400116183	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000144204819956	0.00220596772321	0.0949792214478	0.00225824663279	0.00129588667694	0.2	0.125	1.0	0.880239520958
591690042	1.54075266731e-05	0.000372214368158	0.00203647092958	0.00445504437762	4.46857474808e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.24818877302e-05	0.00358213644218	0.0126608643769	0.0117597809347	0.000178742989923	0.9	0.0	1.0	0.287425149701
270212875	0.000898692141728	0.0125016220351	0.0749374005754	0.0598108910473	0.000580914717251	0.5	0.0	0.416666666667	0.25748502994
870857718	4.42966391851e-05	0.000822969382807	0.00178725563941	0.0344824275383	2.23428737404e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.3333668768e-06	0.000102444321511	0.00129883005245	0.00119633303761	2.23428737404e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324713624635	0.00105176170085	0.0164281991649	0.00920965208408	0.00375360278839	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	3.37039645974e-06	0.000361969936006	0.000300149802038	0.0016898444191	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000109778627546	0.00164935357633	0.0227249781937	7.87313877079e-05	0.000469200348549	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15556450048e-05	0.000399532853894	0.0020000891354	0.00181466247278	4.46857474808e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.52596096022e-05	0.000440510582498	0.0269771003892	0.0766037199621	0.0011618294345	0.5	0.375	0.5	0.125748502994
89662003	0.000310557959504	0.00669985862684	0.0129464614612	7.489083221e-05	0.00192148714168	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184649577473	3.41481071704e-05	0.0464613702657	0.0	0.000625600464732	0.2	0.25	1.0	0.862275449102
738921600	0.000365928758486	0.00798382745644	0.00847877713513	0.00120593442636	0.000290457358625	0.6	0.125	0.75	0.952095808383
604476686	0.000337761873786	0.00198059021588	0.00785937708911	0.0	0.000335143106106	0.6	0.125	0.666666666667	0.245508982036
302563842	1.95001509456e-05	0.00676474003046	0.000163718073839	0.000276519995852	0.000111714368702	0.5	0.0	0.833333333333	0.832335329341
247944133	1.34815858389e-05	0.000324407018119	0.00160534666847	0.000624090268416	8.93714949617e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000177668041949	0.000682962143408	0.0219309455355	0.0329692486721	0.000446857474808	0.9	0.375	0.583333333333	0.592814371257
252434425	2.7926142095e-05	0.000679547332691	0.00899266997802	0.0145845095035	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196205222477	0.0139529165898	0.0249315340111	0.0122379300942	0.00270348772259	0.8	0.0	0.916666666667	0.0
156333299	3.53891628272e-05	0.000536125282576	0.00403928869954	0.00118865192661	2.23428737404e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000380132572137	0.00033465145027	0.019518832581	0.0152604472711	0.000469200348549	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.18524854507e-06	0.000464414257518	0.00070853544178	4.41663882264e-05	0.000178742989923	0.9	0.125	1.0	0.0
186397253	0.000141556651309	0.00498562364688	0.0152785344686	0.000455105826507	0.000580914717251	0.4	0.25	0.5	0.520958083832
2866782904	6.57227309648e-05	0.00107566537587	0.00129519187303	0.000322606661828	8.93714949617e-05	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.29633729387e-06	9.21998893601e-05	0.000155532170147	0.000305324162087	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.18524854507e-05	0.00048490312182	0.00158897486109	0.00359283966833	0.000446857474808	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000543596800434	0.00063515479337	0.0485032984644	0.0704799542206	0.000938400697098	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000184890320077	0.00239036750193	0.0132275108213	0.123554510924	0.00227897312152	0.4	0.125	0.75	0.916167664671
64619482	0.000516392886152	0.00709939148073	0.0354449629861	5.56880547202e-05	0.00601023303617	0.3	0.0	0.833333333333	0.425149700599
394974502	2.91298551163e-05	0.000805895329222	0.00198644596258	0.0038386352202	0.000178742989923	0.5	0.125	1.0	0.688622754491
2198704020	0.000130001006304	0.00176887195143	0.00702805309195	0.0135590811855	0.000312800232366	0.7	0.125	0.75	0.640718562874
18155773	0.00371899175071	0.00213425669815	0.0225703555684	0.000120977498185	0.0137632102241	0.2	0.125	1.0	0.868263473054
756335606607720450	0.000123500955989	0.00248598220201	0.0121096801949	0.0404333682824	0.000491543222289	1.0	0.25	0.5	0.850299401198
732808088810618880	4.57410948107e-06	0.000105859132228	0.00100322797469	0.000109455831691	2.23428737404e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.40558965808e-05	0.00326114423478	0.00299058348212	0.00247715829618	0.000223428737404	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00107997132274	0.00215474556245	0.257290229396	0.00496199770335	0.00290457358625	0.3	0.125	1.0	0.239520958084
3195714762	2.8889112512e-05	6.82962143408e-05	0.00062849549457	0.00789042127053	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.56482692773e-05	0.000522466039707	0.000684887275558	0.000662495823396	6.70286212213e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34448581472e-05	0.00266696717001	0.0028004886075	0.00665376240019	0.000156400116183	0.4	0.0	0.25	0.694610778443
737109737054056448	2.02223787584e-05	0.000618080739785	0.000965027090793	0.00206429858015	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.95001509456e-05	0.000850287868543	0.00434489577071	0.0203971902496	0.000245771611145	0.4	0.125	0.5	0.383233532934
742777527467380742	9.10007044129e-05	0.00108590980802	0.000233753027647	0.000266918607107	4.46857474808e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.50933286854e-05	0.00653936252314	0.000879529874456	0.000460866659754	0.000268114484885	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.90747635787e-06	0.000235621939476	0.00144162859463	0.0116714481583	0.0	0.9	0.125	1.0	0.802395209581
307445751	0.000684431223931	0.00225377507325	0.084946032156	0.117046689633	0.00183211564671	0.5	0.125	0.75	0.568862275449
250492272	0.00298231938166	0.0033465145027	0.0594769571359	0.0441913518371	0.0130035525169	0.5	0.125	0.5	0.736526946108
237443755	0.000310557959504	0.00302210748458	0.0624393447275	0.0831326643086	0.000893714949617	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000102556349418	0.00216840480532	0.0406739363555	0.00282472856874	0.000335143106106	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000133371402764	0.00189180513724	0.0222047185368	0.0157789222633	0.000156400116183	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.46302073227e-06	0.000133177617965	0.000417481088289	1.15216664938e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12781747088e-05	0.00323382574904	0.0033280246232	0.00712999128194	2.23428737404e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130723234117	0.00233231571974	0.0221110354168	0.0226976829929	0.000223428737404	0.6	0.0	0.5	0.131736526946
15801372	0.000141556651309	0.00198059021588	0.0349210651498	0.092094600563	0.000826686328396	0.2	0.125	0.75	0.48502994012
744682635188928512	6.09078788795e-05	0.00103127283655	0.0121005847464	0.030476728154	0.000402171727328	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.0001297602637	0.00232890090902	0.0157405832547	2.68838884856e-05	0.000245771611145	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324280287947	0.00306991483462	0.107349941016	9.60138874487e-06	0.000826686328396	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000186575518307	0.00860873781766	0.0305306921363	0.0695466992346	0.000558571843511	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000515911400944	0.00346944768851	0.0468260977524	0.00319534217429	0.00214491587908	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.0833417192e-05	0.000198059021588	0.000244667565903	0.000324526939577	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.25186154219e-05	0.000303918153817	0.000690344544686	9.60138874487e-06	6.70286212213e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.00928255334e-05	0.000580517821897	0.00439401119286	0.00624090268416	0.000849029202136	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000126871352449	0.00162886471203	0.0134494397658	0.00170520664109	2.23428737404e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000273483598447	0.00622178512645	0.283765261026	3.84055549795e-06	0.00174274415175	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102315606813	0.00020830345374	0.00664331561843	0.0295934003894	0.000111714368702	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.16484705382e-05	0.000887850786431	0.00115421242056	0.00680546434236	6.70286212213e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.34264943014e-05	0.000904924840016	0.051128244915	0.0264614273809	0.000580914717251	0.7	0.25	0.916666666667	0.610778443114
262939560	0.0003103172169	0.00172789422282	0.01214060472	0.00118673164887	0.00131822955068	0.5	0.125	0.583333333333	0.844311377246
360323271	6.11486214838e-05	0.00147861304048	0.00513710933912	0.0317287492463	0.000335143106106	0.5	0.0	0.5	0.383233532934
2204642713	0.000191631112996	0.00615690372283	0.0363499601165	0.00337008744945	0.000357485979847	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149260414645	0.00411826172475	0.0076028854401	0.000460866659754	6.70286212213e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.85188166827e-05	0.00157081292984	0.00320250743326	0.00464131131927	0.000625600464732	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.85188166827e-05	0.000758087979183	0.000993222981288	0.0217989930063	6.70286212213e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000111463825776	0.00671010305899	0.00312246748605	0.00990479262921	0.000335143106106	0.5	0.125	0.833333333333	0.239520958084
484595690	0.0010662489943	0.0137548575682	0.0955749733276	0.0302923814901	0.00478137498045	0.6	0.0	0.75	0.826347305389
768806279309512705	1.68519822987e-06	0.000170740535852	0.000865886701636	1.72824997408e-05	2.23428737404e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.89635741995e-05	0.00213084188743	0.0011314737992	0.00403258327284	2.23428737404e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000106889716294	0.00434363923208	0.0074664537119	0.0212113880152	0.000603257590991	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167267961445	0.000232207128759	0.0580153185544	0.0309740800909	0.00111714368702	0.7	0.0	0.5	0.221556886228
1199251308	0.00222373943561	0.00168691649422	0.0873399542135	0.192327338226	0.00122885805572	0.7	0.0	0.5	0.191616766467
48525928	0.000104241547648	0.00426509858559	0.00660420518968	0.00800563793547	0.000134057242443	0.3	0.25	0.75	0.832335329341
215698464	0.000582115617117	0.00939414428258	0.0371567264025	0.1163073827	0.00391000290457	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.00040565128819	0.00459975003586	0.00891263003081	0.00918660875109	0.000402171727328	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00118782400945	0.00380409913878	0.101800807858	0.0451649326559	0.00428983175816	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.75742101115e-05	0.000273184857363	0.0130974459071	0.0300600278824	0.000178742989923	1.0	0.125	0.5	0.0
4505360352	1.73334675072e-05	0.000536125282576	0.00259038374607	0.00939399874798	0.000245771611145	0.9	0.125	0.666666666667	0.634730538922
706466308976734208	1.05926745877e-05	0.000112688753662	0.00173268294813	0.000409019160531	4.46857474808e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.27409941803e-05	0.000792236086354	0.00587111203683	0.0144750536718	0.000201085863664	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.18524854507e-06	0.000307332964534	0.00484150726135	0.00994511846193	0.000178742989923	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000276853994907	0.00141031682614	0.0289890136077	0.0214629444003	0.00051388609603	0.7	0.0	0.75	0.167664670659
305141481	0.000155760464961	0.00252354511989	0.00255218286217	0.000700901378375	0.000335143106106	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290094838142	0.00620812588358	0.0350611350574	1.92027774897e-06	0.00138525817191	0.8	0.125	0.916666666667	0.197604790419
566871266	4.45373817894e-05	0.00169033130494	0.0571439745837	0.0994819090633	0.000692629085953	0.6	0.125	0.833333333333	0.958083832335
396787338	0.00109610107723	0.0171082016924	0.198560008586	0.194430042361	0.00594320441495	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.97408935499e-05	0.00347627730995	0.000983217987887	0.00188571274949	0.000469200348549	1.0	0.125	0.583333333333	0.0
1633951202	0.000222927651551	0.00297430013454	0.0308781382708	3.84055549795e-06	0.00109480081328	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109056399733	0.000672717711257	0.00631133174648	0.00492551242612	8.93714949617e-05	0.9	0.25	0.75	0.479041916168
324191116	4.16484705382e-05	0.000881021164997	0.00467324146324	0.00603351268728	0.000178742989923	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000309594989087	0.00151959076908	0.0449296967305	0.114139389121	0.000647943338472	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.000108093429316	0.000764917600617	0.0214288767758	0.0760257163596	0.000379828853587	0.9	0.125	1.0	0.0
93033299	0.000252298249272	0.000191229400154	0.00645594937837	0.0	0.00167571553053	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.08150533462e-05	0.00112005791519	0.0122724887239	0.0389221096939	4.46857474808e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.77414973323e-05	0.00191570881226	0.00659601928599	0.0091674059736	0.000379828853587	0.8	0.125	0.333333333333	0.0
33443030	0.00188332939318	0.00238012306978	0.0219500459775	0.0225824663279	0.00277051634381	0.3	0.25	1.0	0.305389221557
609212773	0.000137945512245	0.00503684580764	0.00377461114684	0.0016783227526	0.000178742989923	0.6	0.0	0.833333333333	0.916167664671
139881843	6.28338197136e-05	0.000560028957595	0.00343262228148	0.00143444747848	4.46857474808e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.98153552374e-05	0.00106542094372	0.0136368060059	0.00107919609492	0.000424514601068	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000673838549343	0.0110674015339	0.0756650364591	0.0389470733047	0.000580914717251	0.7	0.125	0.75	0.353293413174
3105274249	1.68519822987e-06	4.09777286045e-05	0.000838600355996	1.53622219918e-05	2.23428737404e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00118373138518	0.00324748499191	0.00671880784137	0.00143444747848	0.00254708760641	0.1	0.0	0.25	0.341317365269
766192139294367744	1.39630710475e-05	0.00057710301118	0.000161898984129	0.000288041662346	2.23428737404e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.67968907611e-05	0.000648814036238	0.0177333960313	0.0241993401926	0.000111714368702	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.20371302133e-05	0.000641984414804	0.000459320151603	0.00188571274949	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000256631616148	0.00576761530108	0.00191459191906	0.000376374438799	0.000558571843511	0.6	0.125	0.666666666667	0.616766467066
